food_id,alimento,agua,alcohol,calcio,carbohidratos,colesterol,equivalentes_de_niacina_totales,fibra_dietetica_total,folato_total,fósforo,grasa_total,hierro_total,ioduro,magnesio,potasio,proteina_total,riboflavina,selenio_total,sodio,tiamina,viamina_e_equivalentes_de_alfa_tocoferol_de_actividades_de_vitámeros_e,vitamina_a_equivalentes_de_retinol_de_actividades_de_retinos_y_carotenoides,vitamina_b12,vitamina_b6_total,vitamina_c,vitamina_d,zinc,ácido_graso_120,ácido_graso_140,ácido_graso_160,ácido_graso_180,ácido_graso_181_n9_cis,ácido_graso_182,ácido_graso_183,ácido_graso_204_n6,ácido_graso_205,ácido_graso_226_n3,ácidos_grasos_monoinsaturados_totales,ácidos_grasos_poliinsaturados_totales,ácidos_grasos_saturados_totales,energia_kj,energia_kcal
2541,Aceite de girasol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.09,6.34,3.31,28.06,57.53,1.6,,0.04,,25.38,63.5,10.62,3696.0,887.0
2542,Aceite de lino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.16,4.08,19.5,15.69,55.47,,,,20.2,66.0,9.4,3700.0,888.0
2543,Aceite de oliva,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,,0.01,14.0,2.75,69.16,11.28,0.69,,,,71.0,11.93,17.06,3696.0,887.0
2544,Aceite de oliva virgen extra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.34,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,10.4,2.2,78.2,6.8,0.7,0.0,0.0,0.0,78.2,7.5,14.21,3700.0,888.0
2545,"Aceite de oliva virgen extra, producción ecologica",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76,34.0,0.0,0.0,0.0,0.0,0.0,,,10.56,3.04,81.61,3.68,0.41,,,,,,,3700.0,888.0
2546,Aceite de soja,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,0.0,0.0,0.0,0.0,0.0,0.0,,0.07,10.05,3.79,25.14,49.54,9.0,,,,27.13,58.47,14.4,3700.0,888.0
2547,Grasa de pollo,0.2,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,99.8,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,,1.0,21.0,,,,,,,,44.7,20.9,29.8,3693.0,886.0
2548,Lecitina de soja,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.1,53.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,8.18,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,5.0,35.0,13.0,2097.0,503.0
2549,Manteca,1.0,0.0,1.0,0.0,93.0,0.0,0.0,0.0,3.0,99.0,0.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,43.0,9.8,40.6,3663.0,879.0
2550,"Mantequilla, baja en calorías",42.1,0.0,48.0,0.0,106.0,0.02,0.0,1.0,34.0,55.1,1.09,,5.0,71.0,3.3,0.07,1.0,450.0,0.01,1.58,509.4,0.13,0.01,0.0,12.0,0.26,,,,,,,,,,,15.927,2.046,34.321,2095.0,503.0
2551,Margarina de maíz,18.2,0.0,30.0,0.9,0.0,0.67,0.0,1.0,23.0,80.0,0.0,26.0,3.0,42.0,0.9,1.6,0.0,198.0,0.01,7.5,731.0,0.1,0.009,0.2,3.8,0.0,0.28,0.39,10.77,2.7,42.87,20.34,4.05,0.0,0.0,0.0,32.7,31.95,13.75,2991.0,718.0
2552,"Margarina, baja en calorías",58.0,0.0,12.0,0.4,0.0,0.36,0.0,1.0,8.0,40.0,0.06,26.0,0.5,7.0,1.62,0.022,0.0,390.0,0.006,6.0,584.0,0.06,0.005,0.1,2.5,0.0,,,,,,,,,,,13.52,13.85,11.29,1514.0,363.0
2553,Mayonesa con aceite de girasol,16.32,0.0,12.0,5.8,100.0,1.0,0.0,10.0,48.0,75.6,0.4,35.0,4.0,18.0,1.3,0.05,0.0,580.0,0.02,15.5,36.17,0.48,0.1,0.0,0.25,0.1,0.0,0.0,4.522,2.108,24.452,36.678,0.56,0.0,0.0,0.0,18.19,43.9,11.42,2918.0,700.0
2554,"Mayonesa, baja en calorías",60.1,0.0,10.0,10.8,50.0,0.24,0.0,10.0,1.0,28.1,0.3,35.0,10.0,10.0,1.0,0.05,0.0,750.0,0.02,14.0,0.0,0.48,0.1,0.0,0.0,0.1,,,,,,,,,,,6.88,15.7,4.19,1240.0,298.0
2555,Nata montada,62.7,0.0,80.0,3.27,109.0,0.617,0.0,4.0,63.0,31.7,0.03,2.4,10.0,112.0,2.36,0.15,1.0,34.0,0.025,0.712,339.0,0.4,0.036,1.0,1.1,0.26,,,,,,,,,,,9.71,0.82,17.72,1269.0,304.0
2556,Vinagre de manzana,99.0,0.0,15.0,0.6,0.0,0.0,0.0,0.0,32.0,0.0,0.5,0.0,22.0,89.0,0.4,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,,,,,,,0.0,0.0,0.0,17.0,4.0
2557,Vinagre balsámico,76.5,0.0,27.0,17.03,0.0,0.0,0.0,0.0,19.0,0.0,0.72,0.0,12.0,112.0,0.49,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,,,,,,,,,,,0.0,0.0,0.0,298.0,71.0
2558,Vainilla,87.2,0.0,11.0,12.7,0.0,0.43,0.0,0.0,6.0,0.06,0.12,,12.0,148.0,0.06,0.095,0.0,9.0,0.011,0.0,0.0,0.0,0.026,0.0,0.0,0.11,,,,,,,,,,,0.01,0.004,0.01,219.0,53.0
2559,"Tomillo, seco",7.8,0.0,1890.0,57.1,,4.94,18.6,0.0,201.0,7.4,123.6,,220.0,814.0,9.1,0.399,,55.0,0.513,0.0,380.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,1399.0,336.0
2560,Tomate frito,85.3,0.0,12.6,5.2,0.0,0.76,1.6,17.1,39.0,6.4,0.51,1.4,12.5,280.0,1.5,0.02,0.95,340.0,0.08,0.58,53.0,0.0,0.11,17.5,0.27,0.2,0.0,0.0,0.26,0.15,1.021,2.133,0.0,0.0,0.0,0.0,1.1,3.3,0.62,351.0,84.0
2561,Tabasco,95.17,0.0,12.0,0.8,0.0,0.178,0.6,1.0,23.0,0.76,1.16,,12.0,128.0,1.29,0.084,0.5,633.0,0.032,0.01,492.0,0.0,0.154,4.5,0.0,0.16,,,,,,,,,,,0.061,0.401,0.106,64.0,15.0
2562,Surimi,76.8,0.0,13.0,6.1,35.0,0.22,0.0,1.0,60.0,0.7,0.3,,14.0,64.0,14.7,0.04,28.1,700.0,0.02,0.85,0.0,1.0,0.0,0.0,0.0,0.1,,,,,,,,,,,0.15,0.13,0.18,380.0,91.0
2563,Suplemento proteico,4.42,0.0,200.0,0.0,0.0,0.3,0.0,200.0,862.0,4.0,16.0,,40.0,100.0,87.75,0.1,,1188.0,0.2,,0.0,0.0,,0.0,,4.0,,,,,,,,,,,0.671,1.729,0.871,1640.0,394.0
2564,"Sopa de sobre, sin reconstituir",11.29,0.0,27.3,58.24,74.0,0.3,2.2,3.42,194.4,4.34,2.1,6.9,34.2,319.2,10.99,0.0,63.2,613.2,0.01,0.27,11.79,2.3,0.13,0.0,0.0,1.8,,,,,,,,,,,1.66,0.44,1.74,1337.0,321.0
2565,Sopa de sobre maravilla,20.0,0.0,19.9,62.03,74.0,0.3,2.2,2.43,108.3,3.24,2.17,6.9,43.4,118.9,12.59,0.0,63.2,312.9,0.01,0.1,8.99,3.91,0.14,0.0,0.0,1.9,,,,,,,,,,,1.31,0.63,1.29,1388.0,333.0
2567,Pasta de sésamo,4.7,0.0,670.0,0.9,0.0,5.0,7.9,97.0,720.0,58.0,10.4,,370.0,570.0,18.2,0.17,,20.0,0.93,2.53,12.0,0.0,0.75,0.0,0.0,5.3,,,,,,,,,,,21.7,25.5,8.3,2471.0,593.0
2568,Seitán,72.0,0.0,,2.0,0.0,,,,,2.0,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,516.0,124.0
2569,"San jacobo, congelado",52.8,0.0,31.1,25.16,31.0,4.9,4.52,12.02,187.3,13.34,0.97,21.6,20.8,214.3,4.14,0.17,10.2,493.3,0.42,0.67,11.4,13.41,0.11,0.0,0.7,0.29,,,,,,,,,,,4.2,5.584,2.484,992.0,238.0
2571,Comino,8.1,0.0,931.0,45.4,,4.579,10.5,0.0,499.0,18.2,66.35,,356.0,1788.0,17.8,0.327,,168.0,0.628,0.0,127.0,0.0,0.0,7.71,0.0,,,,,,,,,,,,,,,1748.0,419.0
2572,Complejo vitaminico,,0.0,,18.78,,1010.1,,11222.0,,45.93,785.63,8417.5,,123.45,20.15,89.78,2805.8,,78.56,561.16,44890.0,56.12,112.23,3367.0,561.16,1683.5,,,,,,,,,,,8.16,26.71,11.03,2361.0,567.0
2573,"Ajo, en polvo",6.45,0.0,646.0,72.73,0.0,1.458,9.0,47.0,414.0,0.73,8.68,2.7,264.0,1193.0,16.55,0.267,23.9,60.0,0.15,0.67,53.0,0.0,1.654,1.2,0.0,2.99,,,,,,,,,,,0.115,0.178,0.249,1545.0,371.0
2574,Corteza de trigo,1.6,0.0,61.2,52.19,0.0,3.8,6.25,10.29,199.7,25.8,15.3,10.0,60.3,349.5,10.26,0.1,17.1,1234.3,0.1,1.74,3.37,0.24,0.12,0.0,0.0,1.9,,,,,,,,,,,10.782,2.885,10.73,2016.0,484.0
2575,Salsa de soja,65.08,0.0,19.0,6.7,0.0,4.8,1.6,11.0,210.0,0.1,2.7,,43.0,360.0,8.7,0.13,0.8,5720.0,0.05,0.0,0.0,0.0,0.2,0.0,0.0,0.2,,,,,,,,,,,0.017,0.044,0.011,266.0,64.0
2577,Salsa de queso,77.03,0.0,160.0,8.4,29.0,1.4,0.5,5.0,170.0,6.1,0.1,14.8,14.0,170.0,5.3,0.23,3.2,460.0,0.04,0.29,67.0,0.5,0.07,1.0,0.09,0.6,,,,,,,,,,,1.704,1.202,2.568,459.0,110.0
2579,Salsa boloñesa,76.4,0.0,23.0,3.4,25.0,3.2,1.1,7.0,79.0,11.1,1.4,4.0,14.0,310.0,8.0,0.11,2.0,430.0,0.07,1.93,212.5,0.8,0.16,4.0,0.0,1.7,,,,,,,,,,,4.7,2.6,3.1,605.0,145.0
2580,Salsa bechamel,74.5,0.0,130.0,10.8,26.0,0.963,0.3,4.0,110.0,10.3,0.2,19.0,15.0,160.0,4.1,0.18,1.0,400.0,0.05,0.71,127.83,0.4,0.06,0.0,0.62,0.4,,,,,,,,,,,3.5,1.8,4.4,634.0,152.0
2581,Salsa barbacoa,51.0,0.0,19.0,37.81,0.0,1.2,5.91,3.0,20.0,1.8,0.9,5.3,19.0,170.0,1.8,0.02,1.3,810.0,0.03,6.6,86.7,0.0,0.08,7.0,0.0,0.2,,,,,,,,,,,0.8,0.7,0.3,740.0,178.0
2583,Salsa al curry,87.9,0.0,30.0,9.1,0.0,0.3,0.3,6.9,31.0,2.3,1.1,1.6,18.0,180.0,0.7,0.03,0.2,980.0,0.0,0.2,18.6,0.0,0.02,0.0,0.0,0.2,,,,,,,,,,,0.7,0.1,1.3,326.0,78.0
2584,Salsa agridulce,71.24,0.0,18.0,23.99,0.0,0.2,0.8,2.0,9.0,2.38,0.85,0.53,7.0,66.0,0.48,0.015,,353.0,0.027,0.0,0.0,0.0,0.044,0.0,0.0,0.08,,,,,,,,,,,0.695,1.142,0.37,504.0,121.0
2585,Sal yodada,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.2,600.0,290.0,0.0,0.0,0.0,0.1,38850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2586,Romero,9.3,0.0,317.0,46.4,,1.0,24.1,0.0,50.0,15.2,28.9,,150.0,550.0,5.0,0.0,,50.0,0.5,0.0,313.0,0.0,0.0,50.0,0.0,0.93,,,,,,,,,,,3.014,2.34,7.37,1436.0,345.0
2587,Rollito de primavera,50.6,0.0,40.0,27.29,16.0,2.725,2.6,8.0,85.0,11.94,1.41,2.7,18.0,165.0,8.28,0.077,0.0,468.0,0.165,0.02,1.2,0.44,0.167,0.0,0.0,0.62,,,,,,,,,,,3.036,5.601,2.116,1046.0,251.0
2588,Pudding de pasas,35.5,0.0,79.0,47.2,45.0,1.7,3.0,8.0,76.0,9.7,1.5,2.8,27.0,350.0,4.6,0.08,7.0,200.0,0.08,0.64,24.5,0.0,0.08,0.0,0.2,0.5,,,,,,,,,,,4.0,0.7,4.5,1240.0,297.0
2589,"Pizza, precocinada",56.0,0.0,118.0,22.2,16.0,1.4,1.7,24.0,179.0,9.8,1.3,7.1,19.0,201.0,8.2,0.23,4.6,520.0,0.25,0.54,90.0,0.3,0.11,3.0,0.0,0.9,0.1764,0.5096,2.421,1.029,2.901,2.009,0.0392,,,,3.21,1.99,4.12,879.0,211.0
2590,"Pimienta, negra",18.0,0.0,437.0,38.3,0.0,1.1,26.5,10.0,173.0,3.3,28.9,,194.0,1259.0,11.0,0.24,3.0,44.0,0.11,1.03,19.0,0.0,0.34,21.0,0.0,1.42,,,,,,,,,,,1.01,1.13,0.98,961.0,230.0
2591,"Pimienta, blanca",17.0,0.0,266.0,42.4,0.0,0.2,26.2,10.0,176.0,2.1,14.3,,90.0,73.0,10.4,0.13,3.0,5.0,0.02,2.5,0.0,0.0,0.34,21.0,0.0,1.1,,,,,,,,,,,0.79,0.62,0.63,970.0,232.0
2592,"Pimentón, en polvo",11.24,0.0,180.0,38.0,0.0,18.4,20.0,0.0,350.0,13.0,23.6,,190.0,2340.0,14.8,1.74,4.0,34.0,0.65,9.0,6042.0,0.0,2.141,0.0,0.0,4.1,,,,,,,,,,,1.695,7.766,2.14,1379.0,331.0
2593,"Perejil, fresco",88.0,0.0,200.0,2.7,0.0,1.5,5.0,170.0,64.0,1.3,7.7,6.0,23.0,760.0,3.0,0.05,1.4,33.0,0.23,1.7,673.0,0.0,0.09,190.0,0.0,0.7,,,,,,,,,,,0.0,0.0,0.0,145.0,35.0
2594,"Patatas, fritas, chips",1.7,0.0,37.0,49.5,0.0,4.0,4.0,43.0,130.0,34.9,2.0,6.0,50.0,1190.0,6.5,0.1,2.3,700.0,0.17,4.0,0.0,0.0,0.7,10.0,0.0,0.7,0.035,0.141,6.371,1.901,10.243,14.819,1.302,,,,11.08,14.52,7.7,2243.0,538.0
2596,Paella marinera,68.7,0.0,20.3,25.13,17.0,3.01,2.03,25.9,204.2,0.62,0.73,11.2,23.2,214.3,3.55,0.15,10.7,429.3,0.18,0.47,17.96,21.3,0.13,2.8,0.0,0.19,,,,,,,,,,,0.212,0.07,0.238,511.0,123.0
2597,Paella,63.95,0.0,27.22,17.44,44.81,4.21,0.5,11.75,72.11,5.74,1.28,14.29,21.23,123.81,12.37,0.1,0.0,47.83,0.07,0.63,11.12,0.54,0.25,7.73,0.0,0.98,,,,,,,,,,,2.98,0.75,1.1,719.0,173.0
2598,"Orégano, seco",9.93,0.0,1580.0,68.92,0.0,6.2,42.8,0.0,200.0,10.3,44.0,,270.0,1670.0,11.0,0.528,5.9,15.0,0.177,18.9,690.0,0.0,1.044,0.0,0.0,4.4,,,,,,,,,,,0.7,5.2,2.7,1740.0,418.0
2599,Nuez moscada,6.2,0.0,184.0,49.29,0.0,1.3,20.8,76.0,213.0,36.3,3.0,,183.0,350.0,5.8,0.06,1.6,16.2,0.35,2.5,10.2,0.0,0.3,3.0,0.0,2.2,,,,,,,,,,,3.2,0.35,25.9,2280.0,547.0
2600,Mostaza,75.0,0.0,93.0,5.0,0.0,0.8,1.3,18.0,202.0,10.0,1.9,3.0,76.0,114.0,5.9,0.2,27.8,2245.0,0.1,0.01,0.0,0.0,0.0,75.0,0.0,1.0,,,,,,,,,,,4.8,1.8,1.3,555.0,133.0
2601,Mojo picon,30.3,0.0,3.97,1.78,0.0,0.27,0.16,1.28,21.9,78.9,0.58,0.33,4.84,78.15,0.94,0.0,0.21,2.2,0.015,4.02,0.8,0.0,0.042,4.94,0.0,0.12,,,,,,,,,,,49.52,7.9,10.0,2966.0,712.0
2602,Fritos de maíz,0.19,0.0,63.2,51.0,0.0,1.95,4.9,9.04,243.2,37.31,20.3,1.0,74.3,314.3,6.6,0.0,6.7,994.2,1.15,2.55,2.07,0.18,0.11,0.0,0.0,2.3,,,,,,,,,,,15.93,4.774,16.6,2360.0,566.0
2603,"Laurel, hoja",5.4,0.0,830.0,48.6,0.0,3.9,26.3,0.0,113.0,8.4,43.0,,120.0,530.0,7.6,0.42,2.8,23.0,0.01,,618.0,0.0,1.74,0.0,0.0,3.7,,,,,,,,,,,1.64,2.29,2.28,1266.0,304.0
2604,Lasaña,73.7,0.0,85.0,10.3,21.0,1.25,0.8,9.0,93.0,7.9,0.7,28.5,13.0,159.0,6.3,0.09,7.5,181.0,0.05,0.86,102.0,0.42,0.08,2.0,0.12,0.9,,,,,,,,,,,3.31,1.12,3.17,575.0,138.0
2605,Ketchup,66.7,0.0,19.0,21.7,0.0,1.0,0.9,10.0,40.0,0.2,0.9,45.0,19.0,480.0,3.4,0.06,0.6,910.0,0.06,1.5,100.0,0.0,0.16,15.0,0.0,0.1,0.0,0.0,0.088,0.03,0.039,0.114,0.029,0.0,0.0,0.0,0.05,0.13,0.04,434.0,104.0
2606,Jengibre,88.1,0.0,17.0,9.5,,0.8,0.0,,27.0,0.7,0.6,,35.0,330.0,1.7,0.03,,11.0,0.02,,5.8,0.0,0.16,4.0,0.0,0.4,,,,,,,,,,,,,,216.0,52.0
2607,Hojaldre,8.4,0.0,10.0,44.2,1.0,5.217,1.5,47.0,60.0,38.5,2.6,17.2,16.0,62.0,7.4,0.25,24.5,253.0,0.32,2.37,0.0,0.0,0.019,0.0,1.0,0.54,0.055,0.226,8.657,1.764,5.045,3.046,0.014,,,,8.28,22.22,5.5,2302.0,552.0
2608,Hinojo,93.3,0.0,37.0,2.3,0.0,0.68,3.3,55.0,38.0,0.0,0.5,,12.0,473.0,1.1,0.02,,15.0,0.08,0.9,32.0,0.0,0.06,8.0,0.0,0.5,,,,,,,,,,,0.0,0.0,0.0,59.0,14.0
2609,Gusanito,8.3,0.0,147.0,50.9,0.0,3.74,5.5,10.0,113.0,26.2,0.7,2.6,50.0,124.0,9.139,0.04,5.8,1790.0,0.01,1.4,0.0,0.0,0.116,0.0,0.0,0.85,,,,,,,,,,,11.5,2.99,11.7,1990.0,478.0
2610,"Guindilla, picante",88.8,0.0,14.0,6.7,0.0,1.677,1.5,23.0,43.0,1.1,1.03,2.4,23.0,322.0,1.87,0.086,0.5,9.0,0.072,0.69,95.33,0.0,0.506,143.7,0.0,0.26,,,,,,,,,,,0.061,0.6,0.105,186.0,45.0
2611,"Guindilla, en polvo",8.1,0.0,150.0,31.7,0.0,11.3,34.8,0.0,290.0,14.28,34.1,2.4,150.0,2010.0,12.0,0.92,4.0,30.0,0.33,0.0,6135.0,0.0,0.09,0.0,0.0,2.0,,,,,,,,,,,3.211,8.006,2.462,1271.0,305.0
2612,Gomasio,84.73,0.0,101.6,0.14,0.0,1.56,0.0,14.5,108.01,8.7,1.58,0.0,56.2,86.06,2.73,0.03,0.0,353.0,0.14,0.38,0.15,0.0,0.11,0.0,0.0,0.8,,,,,,,,,,,3.26,3.83,1.25,371.0,89.0
2613,Gelatina,15.6,0.0,11.0,0.0,0.0,0.103,0.0,0.0,0.0,0.0,0.0,6.0,11.0,22.0,84.4,0.0,,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,,,,,,,,,,0.0,0.0,0.0,1435.0,344.0
2614,Gazpacho,94.8,0.0,10.0,1.6,0.0,0.51,0.2,4.0,15.0,2.8,0.4,1.17,3.0,92.0,0.6,0.01,1.5,303.0,0.02,0.19,53.0,0.0,0.06,2.9,0.0,0.1,,,,,,,,,,,1.9,0.31,0.47,141.0,34.0
2615,Flamenquín,60.79,0.0,14.95,4.4,69.3,2.88,0.31,3.34,140.18,15.13,1.73,4.62,14.32,152.23,19.2,0.09,0.44,172.6,0.32,0.195,10.08,1.004,0.16,1.7,0.08,1.43,,,,,,,,,,,9.12,1.94,2.95,961.0,231.0
2616,Fabada,63.9,0.0,118.3,13.42,20.0,9.34,7.8,56.58,309.9,8.82,7.8,5.6,174.3,1170.0,6.06,0.1,16.1,891.0,0.12,0.35,24.1,10.59,0.1,0.0,0.0,0.63,,,,,,,,,,,3.445,0.772,3.095,658.0,158.0
2617,Ensaladilla rusa,78.59,0.0,25.68,9.76,35.09,1.37,2.27,28.06,58.61,6.68,0.87,5.22,19.77,376.48,2.7,0.09,0.0,48.26,0.1,1.54,321.21,0.15,0.19,15.04,0.14,0.35,,,,,,,,,,,3.64,1.19,1.07,459.0,110.0
2618,"Eneldo, seco",7.3,0.0,1780.0,42.2,,0.28,37.6,0.0,540.0,4.4,48.8,,450.0,3310.0,19.9,0.28,,210.0,0.42,9.27,5543.0,0.0,1.46,0.0,0.0,3.3,,,,,,,,,,,,,,1219.0,292.0
2619,Empanadilla,48.1,0.0,30.1,29.74,48.0,8.1,5.37,15.41,243.2,12.03,1.07,20.1,24.7,204.3,4.76,0.14,39.1,713.2,0.17,1.95,27.78,13.09,0.13,0.0,2.17,0.39,0.056,0.084,3.025,0.599,2.38,3.02,0.133,0.004,0.005,0.032,3.13,2.73,4.361,1032.0,248.0
2620,Empanada de carne,47.8,0.0,37.0,12.01,91.0,11.48,0.13,9.0,188.0,18.11,0.91,6.72,23.0,347.0,21.91,0.18,21.7,598.0,0.09,0.49,35.0,0.41,0.35,0.0,0.19,0.95,0.056,0.084,3.025,0.599,2.38,3.02,0.133,0.004,0.005,0.032,7.5,4.16,4.81,1247.0,299.0
2621,Curry,10.0,0.0,500.0,60.0,0.0,3.467,0.0,0.0,350.0,15.0,29.5,1.0,250.0,1550.0,15.0,0.281,0.7,50.0,0.253,0.0,100.0,0.0,0.0,11.41,0.0,0.3,,,,,,,,,,,7.9,3.9,2.8,1830.0,439.0
2622,Cubito de caldo,4.6,0.0,60.0,5.0,10.0,4.5,0.2,32.0,320.0,18.7,1.2,,55.4,446.0,15.7,0.24,27.6,16982.0,0.07,0.0,15.0,0.54,0.57,0.0,0.0,0.8,0.147,0.225,5.359,2.031,3.377,0.209,0.014,,,,7.61,0.7,9.09,1044.0,251.0
2623,"Rape, crudo",82.8,0.0,8.0,0.0,17.0,1.5,0.0,7.0,330.0,0.6,0.3,,21.0,284.0,15.9,0.06,36.5,41.0,0.03,0.85,0.0,0.9,0.2,0.0,0.0,0.5,,0.016,0.109,0.03,0.033,0.005,0.001,0.02,0.022,0.084,0.12,0.16,0.13,293.0,70.0
2624,"Rape, plancha",81.0,0.0,64.0,0.0,50.0,2.0,0.0,13.0,180.0,2.0,1.0,,20.0,274.0,17.0,0.1,36.5,109.0,0.07,0.0,0.0,1.0,0.0,0.85,0.0,0.5,,,,,,,,,,,0.16,1.03,0.51,363.0,87.0
2625,Rodaballo,80.3,0.0,22.0,0.0,25.0,5.5,0.0,10.0,192.0,3.6,1.0,16.0,20.0,290.0,16.1,0.14,36.5,114.0,0.06,0.0,14.0,2.0,0.15,0.0,0.0,0.5,0.001,0.073,0.284,0.058,0.195,0.121,0.015,0.022,0.205,0.303,0.83,1.19,1.12,407.0,98.0
2626,Salmón,69.6,0.0,27.0,0.0,50.0,10.4,0.0,26.0,250.0,12.0,0.7,28.3,26.0,310.0,18.4,0.15,20.0,98.0,0.2,2.0,13.0,5.0,0.75,0.0,8.0,0.8,,0.14,0.84,0.24,1.58,0.44,0.08,0.04,0.524,0.956,5.43,3.1,2.16,757.0,182.0
2627,Salmón ahumado,67.68,0.0,19.0,0.0,35.0,13.7,0.0,2.0,250.0,8.7,0.6,28.0,32.0,420.0,25.4,0.17,32.4,1880.0,0.16,1.7,15.0,3.0,0.28,0.0,19.0,0.4,,,,,,,,,,,3.39,1.44,1.36,754.0,181.0
2628,"Salmón, plancha",68.8,0.0,13.0,0.0,50.0,7.2,0.0,16.0,250.0,11.0,0.4,37.0,27.0,360.0,20.2,0.13,0.0,45.0,0.2,1.91,13.0,4.0,0.68,0.0,8.0,0.6,,,,,,,,,,,4.4,3.1,1.9,750.0,180.0
2629,Salmonete,82.2,0.0,30.0,0.0,49.0,1.9,0.0,11.0,220.0,3.7,0.7,190.0,25.0,340.0,14.1,0.07,29.0,91.0,0.05,0.51,0.0,2.0,0.42,0.0,0.8,0.5,0.006,0.215,1.668,0.378,1.705,0.115,0.034,0.0,0.459,0.45,0.84,0.62,1.07,377.0,90.0
2630,Sardina,74.4,0.0,43.0,0.0,100.0,6.4,0.0,8.0,475.0,7.5,1.1,16.0,29.0,24.0,18.1,0.38,30.0,100.0,0.12,1.6,64.0,8.5,0.96,0.0,8.0,0.5,,0.143,0.54,0.192,0.373,0.056,0.026,0.046,0.254,0.676,1.8,2.28,2.64,585.0,140.0
2631,"Sardina, asada",75.5,0.0,83.3,0.0,79.8,5.76,0.0,6.09,245.1,21.2,2.5,26.83,23.85,18.5,16.67,0.26,0.0,57.5,0.04,1.44,56.61,24.85,0.82,0.0,7.11,0.82,,,,,,,,,,,2.8,2.9,2.6,1068.0,256.0
2632,"Sardina, enlatada, en aceite, escurrida",58.88,0.0,314.0,0.0,65.0,12.57,0.0,8.7,430.0,15.75,2.9,33.4,49.3,388.0,23.93,0.31,50.0,366.0,0.04,0.3,49.0,29.6,0.47,0.0,8.2,2.8,,,,,,,,,,,7.17,4.85,2.8,990.0,237.0
2633,"Sardina, enlatada, en escabeche",76.7,0.0,30.0,0.8,100.0,5.9,0.0,7.0,280.0,7.5,0.9,10.0,26.0,260.0,15.0,0.34,30.0,760.0,0.11,1.6,58.0,26.0,0.96,0.0,7.0,0.4,,,,,,,,,,,1.8,2.28,2.64,546.0,131.0
2634,"Sargo, crudo",80.6,0.0,30.0,0.0,70.0,6.0,0.0,5.0,264.0,4.4,1.0,7.0,30.0,350.0,15.0,0.08,45.0,77.0,0.06,0.4,48.0,2.9,0.19,0.0,0.0,0.5,0.004,0.1,0.546,0.194,0.461,0.019,0.003,0.117,0.136,0.221,0.85,2.5,0.57,418.0,100.0
2635,Sepia,80.4,0.0,38.0,0.0,152.0,3.15,0.0,12.0,268.0,1.0,2.4,64.0,32.0,427.0,17.6,0.48,65.0,378.0,0.04,2.4,2.0,2.5,0.39,0.0,0.0,2.2,,0.03,0.27,0.11,0.07,0.01,0.01,0.034,0.207,0.294,0.13,0.3,0.24,336.0,81.0
2636,Trucha,81.3,0.0,26.0,0.0,80.0,5.1,0.0,9.4,208.0,3.0,1.0,3.0,28.0,250.0,15.7,0.1,25.0,58.0,0.08,1.5,14.0,5.2,0.43,0.0,2.1,0.8,0.004,0.45,1.19,0.27,1.41,0.78,0.13,0.03,0.311,0.916,0.74,1.83,0.43,378.0,91.0
